start;payout_offer;payout_accept;fee
24991;140086431;59913569;300000
24992;140076825;59923175;300000
24993;140067219;59932781;300000
24994;140057614;59942386;300000
24995;140048010;59951990;300000
24996;140038406;59961594;300000
24997;140028803;59971197;300000
24998;140019202;59980798;300000
24999;140009600;59990400;300000
25000;140000000;60000000;300000
25001;139990400;60009600;300000
25002;139980802;60019198;300000
25003;139971203;60028797;300000
25004;139961606;60038394;300000
25005;139952010;60047990;300000
25006;139942414;60057586;300000
25007;139932819;60067181;300000
25008;139923225;60076775;300000
25009;139913631;60086369;300000
25010;139904038;60095962;300000
25011;139894446;60105554;300000
25012;139884855;60115145;300000
25013;139875265;60124735;300000
25014;139865675;60134325;300000
25015;139856086;60143914;300000
25016;139846498;60153502;300000
25017;139836911;60163089;300000
25018;139827324;60172676;300000
25019;139817739;60182261;300000
25020;139808153;60191847;300000
25021;139798569;60201431;300000
25022;139788986;60211014;300000
25023;139779403;60220597;300000
25024;139769821;60230179;300000
25025;139760240;60239760;300000
25026;139750659;60249341;300000
25027;139741080;60258920;300000
25028;139731501;60268499;300000
25029;139721923;60278077;300000
25030;139712345;60287655;300000
25031;139702769;60297231;300000
25032;139693193;60306807;300000
25033;139683618;60316382;300000
25034;139674043;60325957;300000
25035;139664470;60335530;300000
25036;139654897;60345103;300000
25037;139645325;60354675;300000
25038;139635754;60364246;300000
25039;139626183;60373817;300000
25040;139616613;60383387;300000
25041;139607044;60392956;300000
25042;139597476;60402524;300000
25043;139587909;60412091;300000
25044;139578342;60421658;300000
25045;139568776;60431224;300000
25046;139559211;60440789;300000
25047;139549647;60450353;300000
25048;139540083;60459917;300000
25049;139530520;60469480;300000
25050;139520958;60479042;300000
25051;139511397;60488603;300000
25052;139501836;60498164;300000
25053;139492276;60507724;300000
25054;139482717;60517283;300000
25055;139473159;60526841;300000
25056;139463602;60536398;300000
25057;139454045;60545955;300000
25058;139444489;60555511;300000
25059;139434934;60565066;300000
25060;139425379;60574621;300000
25061;139415825;60584175;300000
25062;139406272;60593728;300000
25063;139396720;60603280;300000
25064;139387169;60612831;300000
25065;139377618;60622382;300000
25066;139368068;60631932;300000
25067;139358519;60641481;300000
25068;139348971;60651029;300000
25069;139339423;60660577;300000
25070;139329876;60670124;300000
25071;139320330;60679670;300000
25072;139310785;60689215;300000
25073;139301240;60698760;300000
25074;139291697;60708303;300000
25075;139282154;60717846;300000
25076;139272611;60727389;300000
25077;139263070;60736930;300000
25078;139253529;60746471;300000
25079;139243989;60756011;300000
25080;139234450;60765550;300000
25081;139224911;60775089;300000
25082;139215374;60784626;300000
25083;139205837;60794163;300000
25084;139196300;60803700;300000
25085;139186765;60813235;300000
25086;139177230;60822770;300000
25087;139167696;60832304;300000
25088;139158163;60841837;300000
25089;139148631;60851369;300000
25090;139139099;60860901;300000
25091;139129568;60870432;300000
25092;139120038;60879962;300000
25093;139110509;60889491;300000
25094;139100980;60899020;300000
25095;139091452;60908548;300000
25096;139081925;60918075;300000
25097;139072399;60927601;300000
25098;139062874;60937126;300000
25099;139053349;60946651;300000
25100;139043825;60956175;300000
25101;139034301;60965699;300000
25102;139024779;60975221;300000
25103;139015257;60984743;300000
25104;139005736;60994264;300000
25105;138996216;61003784;300000
25106;138986696;61013304;300000
25107;138977178;61022822;300000
25108;138967660;61032340;300000
25109;138958142;61041858;300000
25110;138948626;61051374;300000
25111;138939110;61060890;300000
25112;138929595;61070405;300000
25113;138920081;61079919;300000
25114;138910568;61089432;300000
25115;138901055;61098945;300000
25116;138891543;61108457;300000
25117;138882032;61117968;300000
25118;138872522;61127478;300000
25119;138863012;61136988;300000
25120;138853503;61146497;300000
25121;138843995;61156005;300000
25122;138834488;61165512;300000
25123;138824981;61175019;300000
25124;138815475;61184525;300000
25125;138805970;61194030;300000
25126;138796466;61203534;300000
25127;138786962;61213038;300000
25128;138777459;61222541;300000
25129;138767957;61232043;300000
25130;138758456;61241544;300000
25131;138748955;61251045;300000
25132;138739456;61260544;300000
25133;138729957;61270043;300000
25134;138720458;61279542;300000
25135;138710961;61289039;300000
25136;138701464;61298536;300000
25137;138691968;61308032;300000
25138;138682473;61317527;300000
25139;138672978;61327022;300000
25140;138663484;61336516;300000
25141;138653991;61346009;300000
25142;138644499;61355501;300000
25143;138635008;61364992;300000
25144;138625517;61374483;300000
25145;138616027;61383973;300000
25146;138606538;61393462;300000
25147;138597049;61402951;300000
25148;138587562;61412438;300000
25149;138578075;61421925;300000
25150;138568588;61431412;300000
25151;138559103;61440897;300000
25152;138549618;61450382;300000
25153;138540134;61459866;300000
25154;138530651;61469349;300000
25155;138521169;61478831;300000
25156;138511687;61488313;300000
25157;138502206;61497794;300000
25158;138492726;61507274;300000
25159;138483247;61516753;300000
25160;138473768;61526232;300000
25161;138464290;61535710;300000
25162;138454813;61545187;300000
25163;138445336;61554664;300000
25164;138435861;61564139;300000
25165;138426386;61573614;300000
25166;138416912;61583088;300000
25167;138407438;61592562;300000
25168;138397966;61602034;300000
25169;138388494;61611506;300000
25170;138379023;61620977;300000
25171;138369552;61630448;300000
25172;138360083;61639917;300000
25173;138350614;61649386;300000
25174;138341146;61658854;300000
25175;138331678;61668322;300000
25176;138322212;61677788;300000
25177;138312746;61687254;300000
25178;138303281;61696719;300000
25179;138293816;61706184;300000
25180;138284353;61715647;300000
25181;138274890;61725110;300000
25182;138265428;61734572;300000
25183;138255966;61744034;300000
25184;138246506;61753494;300000
25185;138237046;61762954;300000
25186;138227587;61772413;300000
25187;138218128;61781872;300000
25188;138208671;61791329;300000
25189;138199214;61800786;300000
25190;138189758;61810242;300000
25191;138180302;61819698;300000
25192;138170848;61829152;300000
25193;138161394;61838606;300000
25194;138151941;61848059;300000
25195;138142489;61857511;300000
25196;138133037;61866963;300000
25197;138123586;61876414;300000
25198;138114136;61885864;300000
25199;138104687;61895313;300000
25200;138095238;61904762;300000
25201;138085790;61914210;300000
25202;138076343;61923657;300000
25203;138066897;61933103;300000
25204;138057451;61942549;300000
25205;138048006;61951994;300000
25206;138038562;61961438;300000
25207;138029119;61970881;300000
25208;138019676;61980324;300000
25209;138010234;61989766;300000
25210;138000793;61999207;300000
25211;137991353;62008647;300000
25212;137981913;62018087;300000
25213;137972475;62027525;300000
25214;137963036;62036964;300000
25215;137953599;62046401;300000
25216;137944162;62055838;300000
25217;137934727;62065273;300000
25218;137925291;62074709;300000
25219;137915857;62084143;300000
25220;137906423;62093577;300000
25221;137896991;62103009;300000
25222;137887558;62112442;300000
25223;137878127;62121873;300000
25224;137868696;62131304;300000
25225;137859267;62140733;300000
25226;137849837;62150163;300000
25227;137840409;62159591;300000
25228;137830981;62169019;300000
25229;137821555;62178445;300000
25230;137812128;62187872;300000
25231;137802703;62197297;300000
25232;137793278;62206722;300000
25233;137783854;62216146;300000
25234;137774431;62225569;300000
25235;137765009;62234991;300000
25236;137755587;62244413;300000
25237;137746166;62253834;300000
25238;137736746;62263254;300000
25239;137727327;62272673;300000
25240;137717908;62282092;300000
25241;137708490;62291510;300000
25242;137699073;62300927;300000
25243;137689657;62310343;300000
25244;137680241;62319759;300000
25245;137670826;62329174;300000
25246;137661412;62338588;300000
25247;137651998;62348002;300000
25248;137642586;62357414;300000
25249;137633174;62366826;300000
25250;137623762;62376238;300000
25251;137614352;62385648;300000
25252;137604942;62395058;300000
25253;137595533;62404467;300000
25254;137586125;62413875;300000
25255;137576717;62423283;300000
25256;137567311;62432689;300000
25257;137557905;62442095;300000
25258;137548499;62451501;300000
25259;137539095;62460905;300000
25260;137529691;62470309;300000
25261;137520288;62479712;300000
25262;137510886;62489114;300000
25263;137501484;62498516;300000
25264;137492084;62507916;300000
25265;137482684;62517316;300000
25266;137473284;62526716;300000
25267;137463886;62536114;300000
25268;137454488;62545512;300000
25269;137445091;62554909;300000
25270;137435694;62564306;300000
25271;137426299;62573701;300000
25272;137416904;62583096;300000
25273;137407510;62592490;300000
25274;137398117;62601883;300000
25275;137388724;62611276;300000
25276;137379332;62620668;300000
25277;137369941;62630059;300000
25278;137360551;62639449;300000
25279;137351161;62648839;300000
25280;137341772;62658228;300000
25281;137332384;62667616;300000
25282;137322997;62677003;300000
25283;137313610;62686390;300000
25284;137304224;62695776;300000
25285;137294839;62705161;300000
25286;137285454;62714546;300000
25287;137276071;62723929;300000
25288;137266688;62733312;300000
25289;137257306;62742694;300000
25290;137247924;62752076;300000
25291;137238543;62761457;300000
25292;137229163;62770837;300000
25293;137219784;62780216;300000
25294;137210406;62789594;300000
25295;137201028;62798972;300000
25296;137191651;62808349;300000
25297;137182275;62817725;300000
25298;137172899;62827101;300000
25299;137163524;62836476;300000
25300;137154150;62845850;300000
25301;137144777;62855223;300000
25302;137135404;62864596;300000
25303;137126032;62873968;300000
25304;137116661;62883339;300000
25305;137107291;62892709;300000
25306;137097921;62902079;300000
25307;137088553;62911447;300000
25308;137079184;62920816;300000
25309;137069817;62930183;300000
25310;137060450;62939550;300000
25311;137051085;62948915;300000
25312;137041719;62958281;300000
25313;137032355;62967645;300000
25314;137022991;62977009;300000
25315;137013628;62986372;300000
25316;137004266;62995734;300000
25317;136994905;63005095;300000
25318;136985544;63014456;300000
25319;136976184;63023816;300000
25320;136966825;63033175;300000
25321;136957466;63042534;300000
25322;136948108;63051892;300000
25323;136938751;63061249;300000
25324;136929395;63070605;300000
25325;136920039;63079961;300000
25326;136910685;63089315;300000
25327;136901331;63098669;300000
25328;136891977;63108023;300000
25329;136882625;63117375;300000
25330;136873273;63126727;300000
25331;136863922;63136078;300000
25332;136854571;63145429;300000
25333;136845222;63154778;300000
25334;136835873;63164127;300000
25335;136826525;63173475;300000
25336;136817177;63182823;300000
25337;136807830;63192170;300000
25338;136798484;63201516;300000
25339;136789139;63210861;300000
25340;136779795;63220205;300000
25341;136770451;63229549;300000
25342;136761108;63238892;300000
25343;136751766;63248234;300000
25344;136742424;63257576;300000
25345;136733083;63266917;300000
25346;136723743;63276257;300000
25347;136714404;63285596;300000
25348;136705065;63294935;300000
25349;136695728;63304272;300000
25350;136686391;63313609;300000
25351;136677054;63322946;300000
25352;136667719;63332281;300000
25353;136658384;63341616;300000
25354;136649049;63350951;300000
25355;136639716;63360284;300000
25356;136630383;63369617;300000
25357;136621051;63378949;300000
25358;136611720;63388280;300000
25359;136602390;63397610;300000
25360;136593060;63406940;300000
25361;136583731;63416269;300000
25362;136574403;63425597;300000
25363;136565075;63434925;300000
25364;136555748;63444252;300000
25365;136546422;63453578;300000
25366;136537097;63462903;300000
25367;136527772;63472228;300000
25368;136518448;63481552;300000
25369;136509125;63490875;300000
25370;136499803;63500197;300000
25371;136490481;63509519;300000
25372;136481160;63518840;300000
25373;136471840;63528160;300000
25374;136462521;63537479;300000
25375;136453202;63546798;300000
25376;136443884;63556116;300000
25377;136434567;63565433;300000
25378;136425250;63574750;300000
25379;136415934;63584066;300000
25380;136406619;63593381;300000
25381;136397305;63602695;300000
25382;136387991;63612009;300000
25383;136378679;63621321;300000
25384;136369367;63630633;300000
25385;136360055;63639945;300000
25386;136350745;63649255;300000
25387;136341435;63658565;300000
25388;136332125;63667875;300000
25389;136322817;63677183;300000
25390;136313509;63686491;300000
25391;136304202;63695798;300000
25392;136294896;63705104;300000
25393;136285591;63714409;300000
25394;136276286;63723714;300000
25395;136266982;63733018;300000
25396;136257678;63742322;300000
25397;136248376;63751624;300000
25398;136239074;63760926;300000
25399;136229773;63770227;300000
